tamanho;bubble;insertion;heap;merge;quick;radix
738,271953,131043,20370
739,272691,133139,20424
740,273430,134904,20349
741,274170,136298,20427
742,274911,133746,20574
743,275653,132299,20451
744,276396,140780,20451
745,277140,139677,20517
746,277885,132303,20616
747,278631,133433,20658
748,279378,135396,20637
749,280126,143838,20634
750,280875,136143,20757
751,281625,142746,20697
752,282376,142986,20667
753,283128,139763,20811
754,283881,144431,20844
755,284635,145927,20844
756,285390,147639,20799
757,286146,144430,20931
758,286903,141774,20991
759,287661,148979,20940
760,288420,146613,21054
761,289180,142143,21018
762,289941,153378,20943
763,290703,149488,21072
764,291466,145383,21144
765,292230,149573,21096
766,292995,143714,21198
767,293761,145886,21177
768,294528,149949,21198
769,295296,145754,21261
770,296065,147863,21345
771,296835,152098,21393
772,297606,145274,21474
773,298378,155233,21306
774,299151,149292,21402
775,299925,148112,21543
776,300700,155073,21537
777,301476,144446,21561
778,302253,149182,21669
779,303031,154737,21591
780,303810,148351,21681
781,304590,151476,21744
782,305371,154742,21726
783,306153,159723,21681
784,306936,151448,21723
785,307720,151039,21777
786,308505,151311,21828
787,309291,155065,21792
788,310078,147739,21891
789,310866,156088,21903
790,311655,155798,21897
791,312445,160811,22008
792,313236,152824,22014
793,314028,157247,22011
794,314821,156669,22140
795,315615,154608,22077
796,316410,157818,22182
797,317206,156587,22155
798,318003,162798,22254
799,318801,159709,22176
800,319600,157727,22236
801,320400,158589,22383
802,321201,165547,22320
803,322003,161794,22296
804,322806,167973,22311
805,323610,159862,22449
806,324415,160060,22509
807,325221,160111,22587
808,326028,161918,22539
809,326836,169410,22467
810,327645,167516,22578
811,328455,167654,22632
812,329266,161466,22689
813,330078,159553,22770
814,330891,159740,22752
815,331705,166864,22731
816,332520,171200,22728
817,333336,163791,22869
818,334153,169311,22821
819,334971,172518,22812
820,335790,168738,22902
821,336610,172497,22827
822,337431,173158,22887
823,338253,167815,22980
824,339076,166652,23049
825,339900,167703,23214
826,340725,163315,23070
827,341551,180007,22995
828,342378,170887,23229
829,343206,168445,23283
830,344035,170660,23109
831,344865,172107,23313
832,345696,172077,23352
833,346528,170011,23418
834,347361,172844,23370
835,348195,179016,23400
836,349030,170234,23463
837,349866,169383,23544
838,350703,180354,23460
839,351541,171190,23517
840,352380,176093,23502
841,353220,175955,23487
842,354061,177448,23610
843,354903,178430,23688
844,355746,183182,23742
845,356590,179597,23766
846,357435,179573,23835
847,358281,178160,23736
848,359128,178347,23808
849,359976,183372,23958
850,360825,181603,23901
851,361675,176442,23970
852,362526,179246,24027
853,363378,181037,24033
854,364231,189305,23892
855,365085,178028,24057
856,365940,191506,24048
857,366796,181658,24129
858,367653,178385,24240
859,368511,186058,24135
860,369370,183158,24147
861,370230,184548,24228
862,371091,192118,24222
863,371953,192259,24324
864,372816,186972,24297
865,373680,192897,24327
866,374545,177834,24345
867,375411,189601,24330
868,376278,192079,24570
869,377146,190364,24396
870,378015,190028,24675
871,378885,187287,24522
872,379756,182789,24627
873,380628,192592,24621
874,381501,198002,24636
875,382375,196208,24726
876,383250,191849,24774
877,384126,188185,24765
878,385003,195079,24699
879,385881,192236,24858
880,386760,196795,24771
881,387640,200616,24771
882,388521,194912,24960
883,389403,191111,24903
884,390286,198811,25047
885,391170,193756,25107
886,392055,201161,25035
887,392941,193049,25014
888,393828,195462,25095
889,394716,195608,24996
890,395605,200607,25158
891,396495,198689,25191
892,397386,205892,25155
893,398278,203204,25170
894,399171,200633,25368
895,400065,199170,25353
896,400960,190565,25506
897,401856,202296,25503
898,402753,198203,25473
899,403651,200475,25482
900,404550,204941,25521
901,405450,199739,25599
902,406351,197396,25602
903,407253,207092,25515
904,408156,198936,25623
905,409060,209387,25638
906,409965,200562,25650
907,410871,203228,25710
908,411778,199681,25953
909,412686,212412,25668
910,413595,209516,25794
911,414505,208421,25863
912,415416,200731,25977
913,416328,206923,25932
914,417241,203287,26043
915,418155,206992,25995
916,419070,202345,26148
917,419986,207484,26112
918,420903,199708,26058
919,421821,210621,26118
920,422740,210351,26142
921,423660,213876,26109
922,424581,206134,26226
923,425503,215707,26205
924,426426,210859,26262
925,427350,225128,26127
926,428275,218641,26355
927,429201,214305,26322
928,430128,213874,26451
929,431056,216921,26463
930,431985,212602,26484
931,432915,214988,26568
932,433846,213823,26523
933,434778,213748,26574
934,435711,221043,26697
935,436645,223842,26568
936,437580,218078,26658
937,438516,225619,26580
938,439453,223247,26640
939,440391,217219,26778
940,441330,226428,26745
941,442270,230656,26832
942,443211,214404,26946
943,444153,229267,26868
944,445096,230387,26703
945,446040,222305,26925
946,446985,224777,27093
947,447931,226565,27105
948,448878,226962,26985
949,449826,226412,27054
950,450775,227071,27129
951,451725,220361,27318
952,452676,221128,27273
953,453628,231812,27093
954,454581,224763,27183
955,455535,226764,27252
956,456490,237110,27252
957,457446,234723,27219
958,458403,233845,27273
959,459361,229407,27300
960,460320,232892,27453
961,461280,221375,27594
962,462241,227650,27534
963,463203,227584,27354
964,464166,235165,27504
965,465130,229079,27660
966,466095,240546,27609
967,467061,228354,27759
968,468028,238546,27555
969,468996,238516,27651
970,469965,233892,27747
971,470935,225587,27744
972,471906,237638,27921
973,472878,238384,27978
974,473851,231823,27798
975,474825,236458,27786
976,475800,234789,27993
977,476776,236059,28059
978,477753,229260,27975
979,478731,247404,27984
980,479710,237348,28140
981,480690,236418,28221
982,481671,240867,28176
983,482653,244721,28122
984,483636,244026,28239
985,484620,239298,28350
986,485605,243227,28194
987,486591,241759,28350
988,487578,234748,28416
989,488566,246263,28518
990,489555,249848,28377
991,490545,244955,28401
992,491536,247513,28464
993,492528,253848,28428
994,493521,237535,28425
995,494515,250100,28662
996,495510,255736,28599
997,496506,255591,28788
998,497503,239802,28740
999,498501,246194,28656
1000,499500,244667,28767
