tamanho;bubble;insertion;heap;merge;radix
523,274051,137548,13253,15445,8390
524,275099,138073,13219,15478,8404
525,276149,138599,13286,15510,8418
526,277201,139126,13342,15543,8432
527,278255,139654,13367,15576,8446
528,279311,140183,13309,15610,8460
529,280369,140713,13364,15641,8474
530,281429,141244,13468,15673,7978
531,282491,141776,13481,15705,8512
532,283555,142309,13471,15738,8526
533,284621,142843,13532,15770,8540
534,285689,143378,13576,15803,8554
535,286759,143914,13541,15836,8568
536,287831,144451,13621,15870,8582
537,288905,144989,13610,15902,8596
538,289981,145528,13660,15935,8610
539,291059,146068,13709,15968,8624
540,292139,146609,13729,16002,8118
541,293221,147151,13814,16035,8662
542,294305,147694,13870,16069,8676
543,295391,148238,13847,16103,8690
544,296479,148783,13825,16138,8704
545,297569,149329,13868,16169,8718
546,298661,149876,13930,16201,8732
547,299755,150424,13979,16233,8746
548,300851,150973,13945,16266,8760
549,301949,151523,14048,16298,8774
550,303049,152074,14068,16331,8258
551,304151,152626,14039,16364,8812
552,305255,153179,14047,16398,8826
553,306361,153733,14078,16430,8840
554,307469,154288,14146,16463,8854
555,308579,154844,14177,16496,8868
556,309691,155401,14203,16530,8882
557,310805,155959,14270,16563,8896
558,311921,156518,14344,16597,8910
559,313039,157078,14369,16631,8924
560,314159,157639,14371,16666,8398
561,315281,158201,14372,16698,8962
562,316405,158764,14458,16731,8976
563,317531,159328,14459,16764,8990
564,318659,159893,14443,16798,9004
565,319789,160459,14558,16831,9018
566,320921,161026,14608,16865,9032
567,322055,161594,14573,16899,9046
568,323191,162163,14581,16934,9060
569,324329,162733,14600,16967,9074
570,325469,163304,14662,17001,8538
571,326611,163876,14627,17035,9112
572,327755,164449,14713,17070,9126
573,328901,165023,14786,17104,9140
574,330049,165598,14794,17139,9154
575,331199,166174,14759,17174,9168
576,332351,166751,14743,17210,9182
577,333505,167329,14798,17241,9196
578,334661,167908,14884,17273,9210
579,335819,168488,14915,17305,9224
580,336979,169069,14911,17338,8678
581,338141,169651,15014,17370,9262
582,339305,170234,15016,17403,9276
583,340471,170818,15029,17436,9290
584,341639,171403,15007,17470,9304
585,342809,171989,15068,17502,9318
586,343981,172576,15148,17535,9332
587,345155,173164,15173,17568,9346
588,346331,173753,15187,17602,9360
589,347509,174343,15272,17635,9374
590,348689,174934,15310,17669,8818
591,349871,175526,15269,17703,8922
592,351055,176119,15295,17738,8936
593,352241,176713,15356,17770,8950
594,353429,177308,15400,17803,8964
595,354619,177904,15359,17836,8978
596,355811,178501,15391,17870,8992
597,357005,179099,15476,17903,9006
598,358201,179698,15478,17937,9020
599,359399,180298,15515,17971,9034
600,360599,180899,15517,18006,8468
601,361801,181501,15524,18039,9663
602,363005,182104,15616,18073,9677
603,364211,182708,15641,18107,9691
604,365419,183313,15643,18142,9705
605,366629,183919,15722,18176,9719
606,367841,184526,15730,18211,9733
607,369055,185134,15761,18246,9747
608,370271,185743,15793,18282,9761
609,371489,186353,15824,18314,9775
610,372709,186964,15850,18347,9199
611,373931,187576,15875,18380,9813
612,375155,188189,15859,18414,9827
613,376381,188803,16004,18447,9841
614,377609,189418,15946,18481,9855
615,378839,190034,16001,18515,9869
616,380071,190651,15973,18550,9883
617,381305,191269,16040,18583,9897
618,382541,191888,16090,18617,9911
619,383779,192508,16163,18651,9925
620,385019,193129,16129,18686,9339
621,386261,193751,16232,18720,9963
622,387505,194374,16264,18755,9977
623,388751,194998,16271,18790,9991
624,389999,195623,16243,18826,10005
625,391249,196249,16262,18859,10019
626,392501,196876,16318,18893,10033
627,393755,197504,16415,18927,10047
628,395011,198133,16369,18962,10061
629,396269,198763,16418,18996,10075
630,397529,199394,16450,19031,9479
631,398791,200026,16463,19066,10113
632,400055,200659,16483,19102,10127
633,401321,201293,16562,19136,10141
634,402589,201928,16528,19171,10155
635,403859,202564,16607,19206,10169
636,405131,203201,16621,19242,10183
637,406405,203839,16706,19277,10197
638,407681,204478,16750,19313,10211
639,408959,205118,16751,19349,10225
640,410239,205759,16735,19386,9619
641,411521,206401,16820,19417,10263
642,412805,207044,16774,19449,10277
643,414091,207688,16859,19481,10291
644,415379,208333,16837,19514,10305
645,416669,208979,16940,19546,10319
646,417961,209626,16930,19579,10333
647,419255,210274,16949,19612,10347
648,420551,210923,16999,19646,10361
649,421849,211573,17054,19678,10375
650,423149,212224,16966,19711,9759
651,424451,212876,17093,19744,10413
652,425755,213529,17155,19778,10427
653,427061,214183,17216,19811,10441
654,428369,214838,17242,19845,10455
655,429679,215494,17237,19879,10469
656,430991,216151,17203,19914,10483
657,432305,216809,17270,19946,10497
658,433621,217468,17260,19979,10511
659,434939,218128,17321,20012,10525
660,436259,218789,17335,20046,9899
661,437581,219451,17510,20079,10563
662,438905,220114,17416,20113,10577
663,440231,220778,17441,20147,10591
664,441559,221443,17467,20182,10605
665,442889,222109,17594,20215,10619
666,444221,222776,17518,20249,10633
667,445555,223444,17591,20283,10647
668,446891,224113,17617,20318,10661
669,448229,224783,17750,20352,10675
670,449569,225454,17698,20387,10039
671,450911,226126,17687,20422,10713
672,452255,226799,17719,20458,10727
673,453601,227473,17786,20490,10741
674,454949,228148,17770,20523,10755
675,456299,228824,17831,20556,10769
676,457651,229501,17821,20590,10783
677,459005,230179,17918,20623,10797
678,460361,230858,17872,20657,10811
679,461719,231538,17951,20691,10825
680,463079,232219,17941,20726,10179
681,464441,232901,18014,20759,10863
682,465805,233584,17968,20793,10877
683,467171,234268,18071,20827,10891
684,468539,234953,18121,20862,10905
685,469909,235639,18224,20896,10919
686,471281,236326,18214,20931,10933
687,472655,237014,18239,20966,10947
688,474031,237703,18253,21002,10961
689,475409,238393,18308,21035,10975
690,476789,239084,18280,21069,10319
691,478171,239776,18305,21103,10423
692,479555,240469,18319,21138,10437
693,480941,241163,18488,21172,10451
694,482329,241858,18394,21207,10465
695,483719,242554,18461,21242,10479
696,485111,243251,18457,21278,10493
697,486505,243949,18518,21312,10507
698,487901,244648,18514,21347,10521
699,489299,245348,18557,21382,10535
700,490699,246049,18595,21418,9869
701,492101,246751,18746,21453,11264
702,493505,247454,18676,21489,11278
703,494911,248158,18707,21525,11292
704,496319,248863,18715,21562,11306
705,497729,249569,18788,21594,11320
706,499141,250276,18742,21627,11334
707,500555,250984,18809,21660,11348
708,501971,251693,18859,21694,11362
709,503389,252403,18932,21727,11376
710,504809,253114,18916,21761,10700
711,506231,253826,18917,21795,11414
712,507655,254539,18937,21830,11428
713,509081,255253,19034,21863,11442
714,510509,255968,18982,21897,11456
715,511939,256684,19037,21931,11470
716,513371,257401,19075,21966,11484
717,514805,258119,19208,22000,11498
718,516241,258838,19198,22035,11512
719,517679,259558,19205,22070,11526
